Date,Close
9/6/2017 16:00:00,3.27
9/7/2017 16:00:00,3.22
9/8/2017 16:00:00,3.37
9/11/2017 16:00:00,3.3
9/12/2017 16:00:00,3.28
9/13/2017 16:00:00,3.16
9/14/2017 16:00:00,3.18
9/15/2017 16:00:00,3.04
9/18/2017 16:00:00,3.12
9/19/2017 16:00:00,3.1
9/20/2017 16:00:00,3.3
9/21/2017 16:00:00,3.28
9/22/2017 16:00:00,3.29
9/25/2017 16:00:00,3.31
9/26/2017 16:00:00,3.19
9/27/2017 16:00:00,3.25
9/28/2017 16:00:00,3.25
9/29/2017 16:00:00,3.19
10/2/2017 16:00:00,3.16
10/3/2017 16:00:00,3.15
10/4/2017 16:00:00,3.17
10/5/2017 16:00:00,3.28
10/6/2017 16:00:00,3.25
10/9/2017 16:00:00,3.18
10/10/2017 16:00:00,3.15
10/11/2017 16:00:00,3.1
10/12/2017 16:00:00,3.02
10/13/2017 16:00:00,2.96
10/16/2017 16:00:00,2.96
10/17/2017 16:00:00,2.97
10/18/2017 16:00:00,2.99
10/19/2017 16:00:00,2.95
10/20/2017 16:00:00,3
10/23/2017 16:00:00,2.97
10/24/2017 16:00:00,2.98
10/25/2017 16:00:00,3
10/26/2017 16:00:00,3.04
10/27/2017 16:00:00,2.87
10/30/2017 16:00:00,2.85
10/31/2017 16:00:00,3.02
11/1/2017 16:00:00,2.93
11/2/2017 16:00:00,2.93
11/3/2017 16:00:00,2.91
11/6/2017 16:00:00,2.97
11/7/2017 16:00:00,2.95
11/8/2017 16:00:00,3.02
11/9/2017 16:00:00,2.77
11/10/2017 16:00:00,2.32
11/13/2017 16:00:00,2.53
11/14/2017 16:00:00,2.46
11/15/2017 16:00:00,2.5
11/16/2017 16:00:00,2.48
11/17/2017 16:00:00,2.48
11/20/2017 16:00:00,2.46
11/21/2017 16:00:00,2.43
11/22/2017 16:00:00,2.52
11/24/2017 13:00:00,2.43
11/27/2017 16:00:00,2.39
11/28/2017 16:00:00,2.48
11/29/2017 16:00:00,2.48
11/30/2017 16:00:00,2.46
12/1/2017 16:00:00,2.49
12/4/2017 16:00:00,2.55
12/5/2017 16:00:00,2.72
12/6/2017 16:00:00,2.6
12/7/2017 16:00:00,2.78
12/8/2017 16:00:00,2.79
12/11/2017 16:00:00,2.7
12/12/2017 16:00:00,2.71
12/13/2017 16:00:00,2.78
12/14/2017 16:00:00,2.86
12/15/2017 16:00:00,2.52
12/18/2017 16:00:00,2.62
12/19/2017 16:00:00,2.5
12/20/2017 16:00:00,2.72
12/21/2017 16:00:00,2.71
12/22/2017 16:00:00,2.64
12/26/2017 16:00:00,2.63
12/27/2017 16:00:00,2.54
12/28/2017 16:00:00,2.58
12/29/2017 16:00:00,2.7
1/2/2018 16:00:00,2.62
1/3/2018 16:00:00,2.67
1/4/2018 16:00:00,2.8
1/5/2018 16:00:00,2.77
1/8/2018 16:00:00,2.68
1/9/2018 16:00:00,2.62
1/10/2018 16:00:00,2.52
1/11/2018 16:00:00,2.5
1/12/2018 16:00:00,2.39
1/16/2018 16:00:00,2.5
1/17/2018 16:00:00,2.4
1/18/2018 16:00:00,2.38
1/19/2018 16:00:00,2.4
1/22/2018 16:00:00,2.3
1/23/2018 16:00:00,2.3
1/24/2018 16:00:00,2.32
1/25/2018 16:00:00,2.46
1/26/2018 16:00:00,2.45
1/29/2018 16:00:00,2.3
1/30/2018 16:00:00,2.29
1/31/2018 16:00:00,2.29
2/1/2018 16:00:00,2.28
2/2/2018 16:00:00,2.26
2/5/2018 16:00:00,2.34
2/6/2018 16:00:00,2.32
2/7/2018 16:00:00,2.29
2/8/2018 16:00:00,2.25
2/9/2018 16:00:00,2.2
2/12/2018 16:00:00,2.23
2/13/2018 16:00:00,2.26
2/14/2018 16:00:00,2.4
2/15/2018 16:00:00,2.34
2/16/2018 16:00:00,2.4
2/20/2018 16:00:00,2.3
2/21/2018 16:00:00,2.29
2/22/2018 16:00:00,2.3
2/23/2018 16:00:00,2.31
2/26/2018 16:00:00,2.33
2/27/2018 16:00:00,2.29
2/28/2018 16:00:00,2.22
3/1/2018 16:00:00,2.3
3/2/2018 16:00:00,2.31
3/5/2018 16:00:00,2.33
3/6/2018 16:00:00,2.34
3/7/2018 16:00:00,2.3
3/8/2018 16:00:00,2.24
3/9/2018 16:00:00,2.26
3/12/2018 16:00:00,2.24
3/13/2018 16:00:00,2.24
3/14/2018 16:00:00,2.25
3/15/2018 16:00:00,2.35
3/16/2018 16:00:00,2.41
3/19/2018 16:00:00,2.37
3/20/2018 16:00:00,2.47
3/21/2018 16:00:00,2.92
3/22/2018 16:00:00,2.9
3/23/2018 16:00:00,2.88
3/26/2018 16:00:00,3.04
3/27/2018 16:00:00,3.01
3/28/2018 16:00:00,2.92
3/29/2018 16:00:00,2.86
4/2/2018 16:00:00,2.89
4/3/2018 16:00:00,2.96
4/4/2018 16:00:00,3.09
4/5/2018 16:00:00,3
4/6/2018 16:00:00,2.99
4/9/2018 16:00:00,2.97
4/10/2018 16:00:00,3.1
4/11/2018 16:00:00,3.03
4/12/2018 16:00:00,3.03
4/13/2018 16:00:00,3
4/16/2018 16:00:00,3
4/17/2018 16:00:00,3
4/18/2018 16:00:00,3.05
4/19/2018 16:00:00,3.06
4/20/2018 16:00:00,3.27
4/23/2018 16:00:00,3.15
4/24/2018 16:00:00,3.12
4/25/2018 16:00:00,3.15
4/26/2018 16:00:00,3.17
4/27/2018 16:00:00,3.28
4/30/2018 16:00:00,3.34
5/1/2018 16:00:00,3.29
5/2/2018 16:00:00,3.28
5/3/2018 16:00:00,3.29
5/4/2018 16:00:00,3.45
5/7/2018 16:00:00,3.4
5/8/2018 16:00:00,3.45
5/9/2018 16:00:00,3.41
5/10/2018 16:00:00,3.45
5/11/2018 16:00:00,3.36
5/14/2018 16:00:00,3.48
5/15/2018 16:00:00,3.58
5/16/2018 16:00:00,3.61
5/17/2018 16:00:00,3.79
5/18/2018 16:00:00,3.79
5/21/2018 16:00:00,3.85
5/22/2018 16:00:00,3.9
5/23/2018 16:00:00,4.19
5/24/2018 16:00:00,4.02
5/25/2018 16:00:00,4.04
5/29/2018 16:00:00,4.04
5/30/2018 16:00:00,3.91
5/31/2018 16:00:00,3.68
6/1/2018 16:00:00,3.88
6/4/2018 16:00:00,3.59
6/5/2018 16:00:00,3.51
6/6/2018 16:00:00,3.61
6/7/2018 16:00:00,3.68
6/8/2018 16:00:00,3.61
6/11/2018 16:00:00,3.53
6/12/2018 16:00:00,3.44
6/13/2018 16:00:00,3.58
6/14/2018 16:00:00,3.54
6/15/2018 16:00:00,3.68
6/18/2018 16:00:00,3.66
6/19/2018 16:00:00,3.65
6/20/2018 16:00:00,3.59
6/21/2018 16:00:00,3.5
6/22/2018 16:00:00,3.56
6/25/2018 16:00:00,3.57
6/26/2018 16:00:00,3.49
6/27/2018 16:00:00,3.56
6/28/2018 16:00:00,3.6
6/29/2018 16:00:00,3.72
7/2/2018 16:00:00,3.6
7/3/2018 13:00:00,3.66
7/5/2018 16:00:00,3.56
7/6/2018 16:00:00,3.66
7/9/2018 16:00:00,3.64
7/10/2018 16:00:00,3.48
7/11/2018 16:00:00,3.42
7/12/2018 16:00:00,3.43
7/13/2018 16:00:00,3.42
7/16/2018 16:00:00,3.46
7/17/2018 16:00:00,3.41
7/18/2018 16:00:00,3.4
7/19/2018 16:00:00,3.37
7/20/2018 16:00:00,3.44
7/23/2018 16:00:00,3.38
7/24/2018 16:00:00,3.35
7/25/2018 16:00:00,3.4
7/26/2018 16:00:00,3.4
7/27/2018 16:00:00,3.28
7/30/2018 16:00:00,3.34
7/31/2018 16:00:00,3.31
8/1/2018 16:00:00,3.36
8/2/2018 16:00:00,3.32
8/3/2018 16:00:00,3.25
8/6/2018 16:00:00,3.25
8/7/2018 16:00:00,3.38
8/8/2018 16:00:00,3.24
8/9/2018 16:00:00,3.33
8/10/2018 16:00:00,3.5
8/13/2018 16:00:00,3.32
8/14/2018 16:00:00,3.4
8/15/2018 16:00:00,3.4
8/16/2018 16:00:00,3.28
8/17/2018 16:00:00,3.25
8/20/2018 16:00:00,3.33
8/21/2018 16:00:00,3.26
8/22/2018 16:00:00,3.25
8/23/2018 16:00:00,3.29
8/24/2018 16:00:00,3.25
8/27/2018 16:00:00,3.26
8/28/2018 16:00:00,3.18
8/29/2018 16:00:00,3.2
8/30/2018 16:00:00,3.1
8/31/2018 16:00:00,3.09
9/4/2018 16:00:00,3.09
9/5/2018 16:00:00,3.09
9/6/2018 16:00:00,3.09
9/7/2018 16:00:00,3.08
9/10/2018 16:00:00,3.11
9/11/2018 16:00:00,3.09
9/12/2018 16:00:00,3.25
9/13/2018 16:00:00,3.25
9/14/2018 16:00:00,3.17
9/17/2018 16:00:00,3.17
9/18/2018 16:00:00,3.06
9/19/2018 16:00:00,3.2
9/20/2018 16:00:00,3.22
9/21/2018 16:00:00,3.04
9/24/2018 16:00:00,3.03
9/25/2018 16:00:00,3.06
9/26/2018 16:00:00,3.01
9/27/2018 16:00:00,3.18
9/28/2018 16:00:00,3.15
10/1/2018 16:00:00,3.12
10/2/2018 16:00:00,3.2
10/3/2018 16:00:00,3.24
10/4/2018 16:00:00,3.05
10/5/2018 16:00:00,3.15
10/8/2018 16:00:00,3.06
10/9/2018 16:00:00,3.1
10/10/2018 16:00:00,3.07
10/11/2018 16:00:00,3.03
10/12/2018 16:00:00,3.03
10/15/2018 16:00:00,3.11
10/16/2018 16:00:00,3.28
10/17/2018 16:00:00,3.34
10/18/2018 16:00:00,3.39
10/19/2018 16:00:00,3.37
10/22/2018 16:00:00,3.7
10/23/2018 16:00:00,3.66
10/24/2018 16:00:00,3.65
10/25/2018 16:00:00,3.61
10/26/2018 16:00:00,3.61
10/29/2018 16:00:00,3.61
10/30/2018 16:00:00,3.57
10/31/2018 16:00:00,3.55
11/1/2018 16:00:00,3.48
11/2/2018 16:00:00,3.49
11/5/2018 16:00:00,3.5
11/6/2018 16:00:00,3.58
11/7/2018 16:00:00,3.73
11/8/2018 16:00:00,3.72
11/9/2018 16:00:00,3.69
11/12/2018 16:00:00,3.65
11/13/2018 16:00:00,3.57
11/14/2018 16:00:00,3.61
11/15/2018 16:00:00,3.95
11/16/2018 16:00:00,3.76
11/19/2018 16:00:00,3.85
11/20/2018 16:00:00,3.71
11/21/2018 16:00:00,3.74
11/23/2018 13:00:00,3.52
11/26/2018 16:00:00,3.65
11/27/2018 16:00:00,3.71
11/28/2018 16:00:00,3.95
11/29/2018 16:00:00,4
11/30/2018 16:00:00,3.71
12/3/2018 16:00:00,3.85
12/4/2018 16:00:00,3.99
12/6/2018 16:00:00,3.84
12/7/2018 16:00:00,3.85
12/10/2018 16:00:00,3.8
12/11/2018 16:00:00,3.8
12/12/2018 16:00:00,3.72
12/13/2018 16:00:00,3.68
12/14/2018 16:00:00,3.5
12/17/2018 16:00:00,3.5
12/18/2018 16:00:00,3.4
12/19/2018 16:00:00,3.34
12/20/2018 16:00:00,3.27
12/21/2018 16:00:00,3.51
12/24/2018 13:00:00,3.46
12/26/2018 16:00:00,3.25
12/27/2018 16:00:00,3.32
12/28/2018 16:00:00,3.54
12/31/2018 16:00:00,3.63
1/2/2019 16:00:00,3.7
1/3/2019 16:00:00,3.78
1/4/2019 16:00:00,3.65
1/7/2019 16:00:00,3.66
1/8/2019 16:00:00,3.55
1/9/2019 16:00:00,3.73
1/10/2019 16:00:00,3.54
1/11/2019 16:00:00,3.62
1/14/2019 16:00:00,3.76
1/15/2019 16:00:00,3.77
1/16/2019 16:00:00,3.8
1/17/2019 16:00:00,3.77
1/18/2019 16:00:00,3.65
1/22/2019 16:00:00,3.85
1/23/2019 16:00:00,3.89
1/24/2019 16:00:00,3.95
1/25/2019 16:00:00,3.74
1/28/2019 16:00:00,3.95
1/29/2019 16:00:00,3.86
1/30/2019 16:00:00,3.75
1/31/2019 16:00:00,3.82
2/1/2019 16:00:00,3.74
2/4/2019 16:00:00,3.98
2/5/2019 16:00:00,3.88
2/6/2019 16:00:00,3.9
2/7/2019 16:00:00,3.92
2/8/2019 16:00:00,3.82
2/11/2019 16:00:00,3.8
2/12/2019 16:00:00,3.84
2/13/2019 16:00:00,3.92
2/14/2019 16:00:00,3.85
2/15/2019 16:00:00,3.78
2/19/2019 16:00:00,3.84
2/20/2019 16:00:00,3.9
2/21/2019 16:00:00,3.9
2/22/2019 16:00:00,3.8
2/25/2019 16:00:00,3.9
2/26/2019 16:00:00,3.81
2/27/2019 16:00:00,3.86
2/28/2019 16:00:00,3.98
3/1/2019 16:00:00,3.95
3/4/2019 16:00:00,3.88
3/5/2019 16:00:00,3.93
3/6/2019 16:00:00,3.99
3/7/2019 16:00:00,4.09
3/8/2019 16:00:00,3.96
3/11/2019 16:00:00,4.01
3/12/2019 16:00:00,3.95
3/13/2019 16:00:00,3.9
3/14/2019 16:00:00,3.9
3/15/2019 16:00:00,3.99
3/18/2019 16:00:00,3.78
3/19/2019 16:00:00,3.7
3/20/2019 16:00:00,3.78
3/21/2019 16:00:00,3.95
3/22/2019 16:00:00,3.97
3/25/2019 16:00:00,3.96
3/26/2019 16:00:00,3.84
3/27/2019 16:00:00,3.84
3/28/2019 16:00:00,3.98
3/29/2019 16:00:00,3.99
4/1/2019 16:00:00,4
4/2/2019 16:00:00,4
4/3/2019 16:00:00,4.1
4/4/2019 16:00:00,4
4/5/2019 16:00:00,4
4/8/2019 16:00:00,4.04
4/9/2019 16:00:00,3.96
4/10/2019 16:00:00,3.95
4/11/2019 16:00:00,3.88
4/12/2019 16:00:00,3.96
4/15/2019 16:00:00,3.89
4/16/2019 16:00:00,3.89
4/17/2019 16:00:00,3.86
4/18/2019 16:00:00,3.99
4/22/2019 16:00:00,3.83
4/23/2019 16:00:00,3.89
4/24/2019 16:00:00,3.97
4/25/2019 16:00:00,3.78
4/26/2019 16:00:00,3.84
4/29/2019 16:00:00,3.88
4/30/2019 16:00:00,3.8
